Step;Time[fs];Kin.[a.u.];Temp[K];Pot.[a.u.];Cons Qty;Used time
8526;17052;0.184626245;306.0382538;-1.137186083;-0.981897809;0.022252145
8527;17054;0.17852807;295.9298612;-1.134376811;-0.981837655;0.022295472
8528;17056;0.172533847;285.993778;-1.131399747;-0.981766924;0.021958614
8529;17058;0.17195243;285.0300153;-1.129352708;-0.981715285;0.022518103
8530;17060;0.170715602;282.9798381;-1.129100144;-0.981700816;0.022098741
8531;17062;0.173499909;287.5951328;-1.130897775;-0.981732182;0.022013882
8532;17064;0.176609091;292.7489427;-1.134250084;-0.98180666;0.029736119
8533;17066;0.181769142;301.3022933;-1.138088764;-0.981899789;0.02258707
8534;17068;0.185289446;307.1375831;-1.14105399;-0.981968908;0.022052449
8535;17070;0.188608989;312.6400893;-1.142083047;-0.981981893;0.021648844
8536;17072;0.190069928;315.0617563;-1.140815018;-0.981934902;0.022911632
8537;17074;0.187951012;311.5494204;-1.13781824;-0.981852415;0.022836279
8538;17076;0.186162974;308.5855518;-1.134144201;-0.981770063;0.022325997
8539;17078;0.181320241;300.5581909;-1.130876217;-0.981718621;0.029822136
8540;17080;0.179797153;298.0335044;-1.128822624;-0.981709116;0.022079159
8541;17082;0.1828306;303.0617754;-1.128087124;-0.981728459;0.022031176
8542;17084;0.179762881;297.9766959;-1.128273099;-0.981757055;0.021954576
8543;17086;0.179432265;297.4286626;-1.12893372;-0.981785662;0.022263744
8544;17088;0.180078978;298.5006605;-1.129618044;-0.981813219;0.022095836
8545;17090;0.18249737;302.5094109;-1.129811578;-0.98183711;0.021748984
8546;17092;0.182686842;302.8234806;-1.129073218;-0.981849057;0.02998588
8547;17094;0.180875534;299.8210394;-1.127133917;-0.981836515;0.022380088
8548;17096;0.175159415;290.3459447;-1.124257402;-0.98179764;0.021928391
8549;17098;0.17269988;286.2689959;-1.121147143;-0.981746882;0.022349452
8550;17100;0.172884567;286.5751357;-1.118482025;-0.981702695;0.022468352
8551;17102;0.170205552;282.1343736;-1.116850682;-0.981681088;0.022176449
8552;17104;0.170136893;282.0205637;-1.11659283;-0.981688941;0.02295318
8553;17106;0.170458806;282.5541705;-1.117605011;-0.98172158;0.029394157
8554;17108;0.173725182;287.9685464;-1.119360301;-0.981764305;0.022737415
8555;17110;0.177873087;294.8441544;-1.12118522;-0.981798964;0.022639243
8556;17112;0.179570493;297.6577907;-1.122527496;-0.981814042;0.022608753
8557;17114;0.181187759;300.3385864;-1.123052512;-0.981808289;0.022912476
8558;17116;0.181980229;301.6521932;-1.122743064;-0.981786705;0.023152226
8559;17118;0.180788121;299.6761432;-1.121878906;-0.981754466;0.030261712
8560;17120;0.181406809;300.7016869;-1.120899909;-0.981718387;0.023994596
8561;17122;0.182306936;302.1937449;-1.120290955;-0.981691004;0.021792156
8562;17124;0.183405097;304.0140683;-1.120418474;-0.981683792;0.022232984
8563;17126;0.182561896;302.6163694;-1.121324192;-0.981696543;0.022320347
8564;17128;0.18261115;302.698014;-1.122840849;-0.981718932;0.022138699
8565;17130;0.183757637;304.5984413;-1.124745144;-0.981742435;0.022541766
8566;17132;0.185978897;308.2804235;-1.126736541;-0.981767772;0.029574444
8567;17134;0.184864301;306.4328581;-1.128585734;-0.981803088;0.022528737
8568;17136;0.186157971;308.5772587;-1.13006059;-0.981850656;0.022153722
8569;17138;0.18630612;308.8228309;-1.130720835;-0.981887742;0.022046088
8570;17140;0.188709028;312.8059155;-1.13024913;-0.981877779;0.021316657
8571;17142;0.189690032;314.4320365;-1.12876795;-0.981813621;0.029134478
8572;17144;0.185005726;306.6672862;-1.12698682;-0.981742245;0.02198295
8573;17146;0.18014189;298.6049446;-1.125940775;-0.981714701;0.02182541
8574;17148;0.178192542;295.3736854;-1.126209466;-0.981733931;0.021617856
8575;17150;0.178972765;296.6669915;-1.127623469;-0.981777493;0.021648779
8576;17152;0.181835194;301.411782;-1.129576108;-0.981831201;0.021959678
8577;17154;0.184463657;305.7687465;-1.131296509;-0.981891819;0.021726144
8578;17156;0.186736197;309.5357318;-1.131901462;-0.981934697;0.021836854
8579;17158;0.182272713;302.1370173;-1.130837626;-0.981914435;0.02889912
8580;17160;0.18218299;301.9882913;-1.128533905;-0.981835498;0.022814517
8581;17162;0.180103894;298.541962;-1.126025975;-0.981750897;0.022271119
8582;17164;0.179993028;298.358189;-1.124383315;-0.981707254;0.022207226
8583;17166;0.179860867;298.1391181;-1.124099255;-0.981719429;0.021729717
8584;17168;0.180608879;299.3790306;-1.124902865;-0.981772174;0.029260093
8585;17170;0.181079825;300.1596746;-1.1260655;-0.98182958;0.02211753
8586;17172;0.182296387;302.1762593;-1.126791458;-0.981861487;0.021772935
8587;17174;0.181165996;300.3025125;-1.126624827;-0.981862426;0.021968706
8588;17176;0.179114461;296.9018688;-1.125642178;-0.981842951;0.021684312
8589;17178;0.178067676;295.1667065;-1.124214282;-0.981807398;0.021682956
8590;17180;0.174423001;289.1252582;-1.123026534;-0.981760952;0.02190627
8591;17182;0.177043809;293.4695352;-1.122849656;-0.981722029;0.028898366
8592;17184;0.17642089;292.436979;-1.124286467;-0.981719255;0.022128964
8593;17186;0.181271547;300.4774746;-1.127403496;-0.98177111;0.021703099
8594;17188;0.185085907;306.8001943;-1.131394682;-0.981863416;0.021670975
8595;17190;0.192658109;319.3519502;-1.134883611;-0.981949859;0.022158147
8596;17192;0.194661992;322.6736068;-1.136554956;-0.981986834;0.029335849
8597;17194;0.193518816;320.7786663;-1.135745221;-0.981967879;0.022150284
8598;17196;0.191963683;318.2008637;-1.132673045;-0.981916664;0.021755864
8599;17198;0.188496165;312.4530711;-1.127971396;-0.981852257;0.021995244
8600;17200;0.182681653;302.8148799;-1.122614077;-0.981779072;0.021752857
8601;17202;0.178358544;295.6488523;-1.117763239;-0.981699975;0.021495643
8602;17204;0.177571749;294.3446539;-1.114613422;-0.981643119;0.029348924
8603;17206;0.175271147;290.531153;-1.113905945;-0.981647978;0.022422169
8604;17208;0.17646647;292.5125322;-1.115502366;-0.981715379;0.021732299
8605;17210;0.178369627;295.6672246;-1.118371421;-0.981803189;0.02182265
8606;17212;0.181346907;300.6023918;-1.121136515;-0.981865517;0.021662792
8607;17214;0.183174015;303.6310247;-1.122819634;-0.981884335;0.021684191
8608;17216;0.184930776;306.5430484;-1.123079524;-0.981872558;0.029383008
8609;17218;0.18387783;304.7976755;-1.122068791;-0.981854677;0.021808335
8610;17220;0.180163448;298.6406796;-1.120151176;-0.981836772;0.022613452
8611;17222;0.178900436;296.5470978;-1.117691534;-0.981810531;0.022378586
8612;17224;0.17814656;295.2974657;-1.114999876;-0.981777212;0.021894195
8613;17226;0.177736113;294.6171054;-1.112412035;-0.981745588;0.02170647
8614;17228;0.174926835;289.960418;-1.110302266;-0.981719821;0.028937973
8615;17230;0.172079814;285.2411692;-1.109006351;-0.981699583;0.021756592
8616;17232;0.1718107;284.7950836;-1.10875551;-0.981689105;0.022639736
8617;17234;0.172084387;285.2487498;-1.109525472;-0.981697738;0.022894018
8618;17236;0.174871601;289.8688619;-1.111010149;-0.98173082;0.021663751
8619;17238;0.178541419;295.9519881;-1.112621879;-0.981775469;0.029775192
8620;17240;0.180733477;299.5855643;-1.11363023;-0.981807709;0.021642886
8621;17242;0.179687292;297.8513986;-1.11350625;-0.981817268;0.022156775
8622;17244;0.177555344;294.3174604;-1.112121727;-0.98181184;0.021647376
8623;17246;0.173680899;287.8951434;-1.109815439;-0.9817882;0.022128405
8624;17248;0.171275494;283.9079205;-1.107190552;-0.98172605;0.021626758
8625;17250;0.168837005;279.8658567;-1.105226712;-0.981645724;0.029519134
8626;17252;0.166354391;275.7506529;-1.105077197;-0.981610167;0.022616523
8627;17254;0.168022876;278.5163496;-1.107214183;-0.981650674;0.021702859
8628;17256;0.169362821;280.7374555;-1.111007524;-0.981744803;0.021797915
8629;17258;0.170560512;282.7227593;-1.115155197;-0.98183932;0.021651918
8630;17260;0.175114532;290.2715473;-1.118453218;-0.981889339;0.022974461
8631;17262;0.175669319;291.1911679;-1.120253812;-0.981881092;0.028924342
8632;17264;0.175684491;291.2163168;-1.120664589;-0.981829723;0.022490049
8633;17266;0.17493807;289.9790426;-1.120455272;-0.981765317;0.021569274
8634;17268;0.177192358;293.7157721;-1.120596389;-0.981714288;0.021448107
8635;17270;0.176923157;293.2695411;-1.121779511;-0.981693674;0.021764158
8636;17272;0.183553346;304.2598064;-1.124295152;-0.981710209;0.021940649
8637;17274;0.187427496;310.6816347;-1.127901096;-0.981759779;0.030223531
8638;17276;0.187698769;311.1312995;-1.131833146;-0.981826839;0.022623365
8639;17278;0.192940226;319.8195897;-1.135182588;-0.981888066;0.021691068
8640;17280;0.191837938;317.9924264;-1.137128249;-0.981920046;0.021551806
8641;17282;0.192782847;319.5587175;-1.137224926;-0.981912677;0.021596467
8642;17284;0.191372482;317.2208823;-1.135597935;-0.981875748;0.022613059
8643;17286;0.18643202;309.0315254;-1.132749706;-0.981826971;0.029787124
8644;17288;0.183442235;304.0756282;-1.12947522;-0.981782659;0.022851624
8645;17290;0.180810664;299.7135099;-1.126553715;-0.981750105;0.022417144
8646;17292;0.180550037;299.281493;-1.124496226;-0.981734658;0.02273754
8647;17294;0.181764058;301.2938654;-1.123340775;-0.981746909;0.022015213
8648;17296;0.181058482;300.1242967;-1.122743803;-0.981788569;0.029436559
8649;17298;0.180047793;298.4489687;-1.122002707;-0.98183154;0.022951174
8650;17300;0.179306635;297.2204169;-1.120517158;-0.981835959;0.022207459
8651;17302;0.179667885;297.8192282;-1.118258267;-0.981790517;0.021878581
8652;17304;0.179832178;298.091563;-1.115785387;-0.981720272;0.021856684
8653;17306;0.177631908;294.4443735;-1.114009083;-0.981664188;0.021717698
8654;17308;0.178249364;295.4678754;-1.113750647;-0.981649098;0.022732266
8655;17310;0.182734872;302.9030962;-1.115212195;-0.981682942;0.029711314
8656;17312;0.182607044;302.6912068;-1.117800692;-0.981758379;0.021966047
8657;17314;0.18614833;308.5612776;-1.120339834;-0.981849247;0.021938957
8658;17316;0.185925416;308.1917734;-1.121426548;-0.981909228;0.022138488
8659;17318;0.184375194;305.6221097;-1.120147831;-0.981893937;0.022708327
8660;17320;0.180039618;298.4354173;-1.116778122;-0.981798327;0.022780879
8661;17322;0.172895239;286.5928261;-1.112823334;-0.981666517;0.021999202
8662;17324;0.172035113;285.1670725;-1.110338084;-0.981561061;0.030443132
8663;17326;0.17136979;284.0642258;-1.110929625;-0.981530135;0.022048756
8664;17328;0.174854086;289.8398289;-1.115111021;-0.981591581;0.022656585
8665;17330;0.178153891;295.3096173;-1.122060357;-0.981727785;0.022154454
8666;17332;0.186675487;309.4350978;-1.129844146;-0.981890695;0.022514374
8667;17334;0.191794596;317.9205827;-1.136207479;-0.982021386;0.029425286
8668;17336;0.1941291;321.7902788;-1.139206984;-0.982070281;0.022653797
8669;17338;0.192707867;319.4344297;-1.138181127;-0.982022671;0.022987759
8670;17340;0.189239262;313.6848359;-1.133988309;-0.981903107;0.022428251
8671;17342;0.185663846;307.7581916;-1.128366167;-0.981760872;0.022402183
8672;17344;0.180185085;298.6765454;-1.1233591;-0.981657517;0.030562065
8673;17346;0.178079195;295.185801;-1.120489892;-0.981639102;0.02245991
8674;17348;0.180558356;299.2952821;-1.120015004;-0.981706111;0.021990068
8675;17350;0.179658553;297.8037594;-1.120945072;-0.981811129;0.023082873
8676;17352;0.180564963;299.3062343;-1.121785843;-0.981898194;0.021692134
8677;17354;0.179164533;296.9848677;-1.121299262;-0.981943038;0.022624041
8678;17356;0.175923951;291.6132485;-1.11886072;-0.981937811;0.029202255
8679;17358;0.170702204;282.9576285;-1.11452601;-0.981880449;0.021916562
8680;17360;0.164666073;272.9520793;-1.109092197;-0.9817969;0.02232762
8681;17362;0.159412628;264.2439193;-1.103821958;-0.981727794;0.022194273
8682;17364;0.155169011;257.2096575;-1.099650922;-0.981689023;0.022476302
8683;17366;0.150826752;250.0118873;-1.097097251;-0.981676965;0.021761034
8684;17368;0.153368231;254.2246674;-1.096395446;-0.981687324;0.030155298
8685;17370;0.155840111;258.3220797;-1.097339667;-0.981718717;0.02246031
8686;17372;0.160111574;265.4024981;-1.09941375;-0.981761619;0.023405229
8687;17374;0.161105636;267.0502649;-1.102050877;-0.981801997;0.022203903
8688;17376;0.162042278;268.6028515;-1.104738437;-0.98182914;0.022445309
8689;17378;0.164529387;272.7255079;-1.10722545;-0.981840372;0.022516198
8690;17380;0.165252364;273.923922;-1.10942746;-0.981834586;0.029535719
8691;17382;0.165147022;273.7493048;-1.111527203;-0.981813666;0.02288546
8692;17384;0.167300361;277.318702;-1.11390443;-0.981784438;0.021849833
8693;17386;0.171092357;283.6043512;-1.116988173;-0.981766912;0.023292877
8694;17388;0.172184818;285.4152244;-1.121030735;-0.981789276;0.022784617
8695;17390;0.176717974;292.9294285;-1.125799521;-0.981858745;0.022113936
8696;17392;0.183774809;304.6269068;-1.130387844;-0.981945975;0.030184827
8697;17394;0.185572516;307.6068019;-1.133527602;-0.982007601;0.022601446
8698;17396;0.185901036;308.1513609;-1.134277656;-0.98202076;0.022627843
8699;17398;0.183042798;303.4135179;-1.132341666;-0.981984929;0.022070345
8700;17400;0.176633386;292.7892147;-1.128217239;-0.981913917;0.022709681
8701;17402;0.169448022;280.8786856;-1.123016737;-0.981831631;0.021636753
8702;17404;0.165766679;274.7764557;-1.118024087;-0.981762612;0.0294657
8703;17406;0.16105768;266.9707722;-1.114236387;-0.981730678;0.022619327
8704;17408;0.160289358;265.6971944;-1.112093999;-0.981747995;0.022624942
8705;17410;0.159737044;264.7816732;-1.111454528;-0.98179814;0.02182966
8706;17412;0.160064553;265.3245562;-1.111628818;-0.981845406;0.02181822
8707;17414;0.162467615;269.3078943;-1.111842199;-0.981866195;0.021633544
8708;17416;0.159747081;264.7983106;-1.111850882;-0.981867825;0.029542568
8709;17418;0.160757644;266.4734298;-1.11179825;-0.981861625;0.02239843
8710;17420;0.161325295;267.414374;-1.111938446;-0.981844908;0.021970769
8711;17422;0.163274205;270.6449057;-1.112651964;-0.981822862;0.021990734
8712;17424;0.164643708;272.9150079;-1.114336983;-0.981819998;0.022496947
8713;17426;0.16974932;281.3781187;-1.11702122;-0.981856399;0.022588888
8714;17428;0.169906722;281.63903;-1.120146639;-0.981916244;0.022165216
8715;17430;0.172648606;286.1840047;-1.123006842;-0.981961625;0.029795894
8716;17432;0.17404147;288.4928286;-1.125024103;-0.981971515;0.022254101
8717;17434;0.17740119;294.0619338;-1.125954766;-0.981958048;0.022359128
8718;17436;0.178525067;295.9248827;-1.125801752;-0.981937791;0.023011708
8719;17438;0.176119329;291.9371081;-1.124683656;-0.981907851;0.022858634
8720;17440;0.174926616;289.9600562;-1.123067231;-0.981856656;0.021946744
8721;17442;0.173386643;287.4073821;-1.121716471;-0.981789164;0.02941361
8722;17444;0.173038966;286.8310686;-1.121585035;-0.981738426;0.02206823
8723;17446;0.174706943;289.5959228;-1.123482237;-0.981738873;0.022060715
8724;17448;0.180815126;299.7209061;-1.127460796;-0.981797183;0.022400678
8725;17450;0.187246812;310.3821316;-1.132544191;-0.981894181;0.022935504
8726;17452;0.185213292;307.01135;-1.137211666;-0.981999041;0.030052294
8727;17454;0.187387503;310.6153427;-1.14015158;-0.982083801;0.022512861
8728;17456;0.187013579;309.995523;-1.140366119;-0.982119075;0.022843014
8729;17458;0.181849052;301.4347531;-1.137460544;-0.982082216;0.022064058
8730;17460;0.17689114;293.2164697;-1.132006927;-0.981980981;0.0223998
8731;17462;0.171448684;284.1950015;-1.125500741;-0.98186099;0.022732261
8732;17464;0.166211808;275.5143055;-1.11959535;-0.981773438;0.028955473
8733;17466;0.16399741;271.8436972;-1.115423457;-0.981747442;0.021962085
8734;17468;0.162274807;268.9882937;-1.113271303;-0.981775355;0.021741968
8735;17470;0.163516237;271.0461011;-1.112704792;-0.981816243;0.02163366
8736;17472;0.163393284;270.8422922;-1.113021346;-0.981826495;0.021599349
8737;17474;0.163954161;271.7720074;-1.113981276;-0.981799672;0.021837086
8738;17476;0.16717356;277.1085142;-1.115955436;-0.981765531;0.022547836
8739;17478;0.172654489;286.1937552;-1.11937487;-0.981753032;0.029770511
8740;17480;0.179457167;297.4699408;-1.12434282;-0.981775238;0.022192616
8741;17482;0.185377463;307.2834814;-1.130401422;-0.981833586;0.02192121
8742;17484;0.191706731;317.7749373;-1.136639486;-0.981916365;0.022557692
8743;17486;0.194732352;322.7902362;-1.141823887;-0.981991205;0.022049644
8744;17488;0.19704624;326.6257591;-1.14496456;-0.982019791;0.022594441
8745;17490;0.196542521;325.7907891;-1.145744294;-0.981988421;0.029434172
8746;17492;0.1981593;328.4707777;-1.144557591;-0.981922306;0.022966183
8747;17494;0.196883287;326.3556471;-1.142205366;-0.981861374;0.022105575
8748;17496;0.195935741;324.7849852;-1.139434541;-0.98182724;0.022849713
8749;17498;0.194293804;322.0632943;-1.136655331;-0.98182036;0.02262548
8750;17500;0.192017243;318.2896451;-1.133892194;-0.981838631;0.021787084
8751;17502;0.189453394;314.0397834;-1.130874929;-0.981880755;0.022611917
8752;17504;0.186793573;309.6308382;-1.127062064;-0.981924801;0.029658243
8753;17506;0.181538606;300.9201535;-1.121856873;-0.98192083;0.022288634
8754;17508;0.175047626;290.1606436;-1.115242395;-0.981831979;0.021727628
8755;17510;0.166882787;276.6265258;-1.108540568;-0.981687182;0.022233713
8756;17512;0.160565751;266.1553471;-1.103877792;-0.981561261;0.021830148
8757;17514;0.162284923;269.0050622;-1.10311564;-0.981517269;0.022323888
8758;17516;0.167135161;277.0448642;-1.106826747;-0.981573487;0.022489685
8759;17518;0.173968728;288.3722513;-1.114045056;-0.981709299;0.029590642
8760;17520;0.18510563;306.8328885;-1.122734951;-0.981882221;0.021616813
8761;17522;0.193609314;320.9286773;-1.130293482;-0.982034011;0.02241864
8762;17524;0.199969094;331.4707099;-1.134331518;-0.982096086;0.022172652
8763;17526;0.201732397;334.3935782;-1.133749382;-0.982031543;0.022368035
8764;17528;0.196854405;326.3077717;-1.129356169;-0.981882954;0.022699939
8765;17530;0.189624559;314.3235089;-1.123202446;-0.98173604;0.022258539
8766;17532;0.184491128;305.8142829;-1.11735799;-0.981647117;0.029333456
8767;17534;0.180847119;299.7739388;-1.113080399;-0.981619067;0.022404178
8768;17536;0.174882105;289.886273;-1.110863876;-0.981629041;0.021638511
8769;17538;0.176575624;292.6934678;-1.110606313;-0.981658067;0.021732253
8770;17540;0.176459135;292.5003737;-1.11191731;-0.981694967;0.022183812
